EID,Date,ot_type,hours,nsa_authorize,ot_authorize,ot_status
103173195,2026-03-03,OT1.5X,1.5,"",Authorized,(1.5 hrs - Authorized)
103060462,2026-02-19,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103139871,2026-02-20,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103142316,2025-09-01,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103173195,2026-02-02,OT1.5X,1.0,Authorized,Authorized,(1.0 hrs - Authorized)
103139871,2026-05-06,OT2.1X,4.0,Authorized,Authorized,(4.0 hrs - Authorized)
102502746,2025-04-30,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103109090,2026-01-07,OT1.5X,1.5,Authorized,Authorized,(1.5 hrs - Authorized)
103293745,2026-01-01,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103173195,2026-02-04,OT1.5X,0.5,Authorized,Authorized,(0.5 hrs - Authorized)
103305150,2026-01-08,OT1.5X,1.0,"",Authorized,(1.0 hrs - Authorized)
102822680,2025-05-01,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103139871,2026-02-16,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
102029874,2026-02-17,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103082121,2026-02-17,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103124250,2025-05-01,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
102351853,2025-04-07,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103136099,2025-04-07,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103082121,2025-04-07,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103169814,2026-04-26,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103169816,2025-09-01,OT3.9X,8.0,"",Authorized,(8.0 hrs - Authorized)
103109343,2026-01-17,OT2.0X,1.0,"",Authorized,(1.0 hrs - Authorized)
103125208,2025-04-07,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103548851,2026-04-30,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103101197,2025-07-03,OT2.7X,10.0,"",Authorized,(10.0 hrs - Authorized)
103082161,2026-02-20,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103132423,2026-02-20,OT3.9X,8.0,"",Authorized,(8.0 hrs - Authorized)
103113926,2025-04-30,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
102855952,2025-05-01,OT3.0X,8.0,"",Authorized,(8.0 hrs - Authorized)
103125229,2026-04-26,OT3.9X,8.0,"",Authorized,(8.0 hrs - Authorized)
103060430,2026-04-26,OT3.9X,8.0,"",Authorized,(8.0 hrs - Authorized)
